NUMERO_REGISTRO_PRODUTO,DATA_DE_CONSUMO,QUANTIDADE_SAIDA,PREDICAO_MEDIA_MOVEL,PREDICAO_DEEPAR
100250102,2020-08-31,23,8.666666666666666,
100250102,2020-09-30,12,11.666666666666664,
100250102,2020-10-31,45,13.666666666666664,
100250102,2020-11-30,11,26.66666666666667,
100250102,2020-12-31,35,22.66666666666667,
100250102,2021-01-31,14,30.33333333333333,
100250102,2021-02-28,5,20.0,
100250102,2021-03-31,3,18.0,
100250102,2021-04-30,8,7.333333333333332,
100250102,2021-05-31,12,5.333333333333333,
100250102,2021-06-30,5,7.666666666666668,
100250102,2021-07-31,4,8.333333333333334,
100250102,2021-08-31,32,7.0,
100250102,2021-09-30,45,13.666666666666664,
100250102,2021-10-31,1,27.0,
100250102,2021-11-30,5,26.0,17.286834716796875
100250102,2021-12-31,23,17.0,16.97477912902832
100250102,2022-01-31,13,9.666666666666666,17.26701545715332
100250112,2020-02-29,36,,
100250112,2020-03-31,0,,
100250112,2020-04-30,17,,
100250112,2020-05-31,56,17.666666666666668,
100250112,2020-06-30,24,24.33333333333333,
100250112,2020-07-31,21,32.333333333333336,
100250112,2020-08-31,32,33.666666666666664,
100250112,2020-09-30,7,25.66666666666667,
100250112,2020-10-31,3,20.0,
100250112,2020-11-30,31,14.0,
100250112,2020-12-31,4,13.666666666666664,
100250112,2021-01-31,14,12.666666666666664,
100250112,2021-02-28,41,16.333333333333332,
100250112,2021-03-31,40,19.666666666666668,
100250112,2021-04-30,21,31.66666666666667,
100250112,2021-05-31,36,34.0,
100250112,2021-06-30,6,32.333333333333336,
100250112,2021-07-31,6,21.0,
100250112,2021-08-31,72,16.0,
100250112,2021-09-30,30,28.0,
100250112,2021-10-31,22,36.0,
100250112,2021-11-30,14,41.333333333333336,17.54458236694336
100250112,2021-12-31,34,22.0,18.875301361083984
100250112,2022-01-31,7,23.33333333333333,24.31431770324707
100290008,2020-02-29,13,,
100290008,2020-03-31,44,,
100290008,2020-04-30,12,,
100290008,2020-05-31,15,23.0,
100290008,2020-06-30,8,23.66666666666667,
100290008,2020-07-31,3,11.666666666666664,
100290008,2020-08-31,0,8.666666666666666,
100290008,2020-09-30,10,3.6666666666666665,
100290008,2020-10-31,34,4.333333333333333,
100290008,2020-11-30,9,14.666666666666664,
100290008,2020-12-31,6,17.666666666666668,
100290008,2021-01-31,44,16.333333333333332,
100290008,2021-02-28,20,19.666666666666668,
100290008,2021-03-31,7,23.33333333333333,
100290008,2021-04-30,25,23.66666666666667,
100290008,2021-05-31,15,17.333333333333332,
100290008,2021-06-30,15,15.666666666666664,
100290008,2021-07-31,6,18.33333333333333,
100290008,2021-08-31,2,12.0,
100290008,2021-09-30,7,7.666666666666668,
100290008,2021-10-31,16,5.0,
100290008,2021-11-30,3,8.333333333333334,14.953744888305664
100290008,2021-12-31,13,8.666666666666666,18.255414962768555
100290008,2022-01-31,11,10.666666666666666,13.176960945129395
100290021,2020-02-29,5,,
100290021,2020-03-31,22,,
100290021,2020-04-30,6,,
100290021,2020-05-31,30,11.0,
100290021,2020-06-30,33,19.33333333333333,
100290021,2020-07-31,36,23.0,
100290021,2020-08-31,47,33.0,
100290021,2020-09-30,17,38.66666666666666,
100290021,2020-10-31,22,33.333333333333336,
100290021,2020-11-30,17,28.66666666666667,
100290021,2020-12-31,4,18.666666666666668,
100290021,2021-01-31,3,14.333333333333336,
100290021,2021-02-28,13,8.0,
100290021,2021-03-31,8,6.666666666666668,
100290021,2021-04-30,1,8.0,
100290021,2021-05-31,46,7.333333333333332,
100290021,2021-06-30,39,18.33333333333333,
100290021,2021-07-31,25,28.66666666666667,
100290021,2021-08-31,15,36.66666666666666,
100290021,2021-09-30,5,26.33333333333333,
100290021,2021-10-31,45,15.0,
100290021,2021-11-30,4,21.66666666666667,20.01336097717285
100290021,2021-12-31,23,18.0,20.30030059814453
100290021,2022-01-31,19,24.0,18.073314666748047
100290035,2020-02-29,7,,
100290035,2020-03-31,28,,
100290035,2020-04-30,9,,
100290035,2020-05-31,17,14.666666666666664,
100290035,2020-06-30,8,18.0,
100290035,2020-07-31,38,11.333333333333336,
100290035,2020-08-31,4,21.0,
100290035,2020-09-30,1,16.666666666666668,
100290035,2020-10-31,37,14.333333333333336,
100290035,2020-11-30,25,14.0,
100290035,2020-12-31,10,21.0,
100290035,2021-01-31,9,24.0,
100290035,2021-02-28,9,14.666666666666664,
100290035,2021-03-31,34,9.333333333333334,
100290035,2021-04-30,15,17.333333333333332,
100290035,2021-05-31,3,19.33333333333333,
100290035,2021-06-30,0,17.333333333333332,
100290035,2021-07-31,11,6.0,
100290035,2021-08-31,15,4.666666666666667,
100290035,2021-09-30,12,8.666666666666666,
100290035,2021-10-31,16,12.666666666666664,
100290035,2021-11-30,48,14.333333333333336,13.271768569946289
100290035,2021-12-31,13,25.33333333333333,16.21219253540039
100290035,2022-01-31,76,25.66666666666667,18.16863250732422
100290135,2020-02-29,7,,
100290135,2020-03-31,39,,
100290135,2020-04-30,1,,
100290135,2020-05-31,6,15.666666666666664,
100290135,2020-06-30,4,15.333333333333336,
100290135,2020-07-31,3,3.6666666666666665,
100290135,2020-08-31,8,4.333333333333333,
100290135,2020-09-30,31,5.0,
100290135,2020-10-31,15,14.0,
100290135,2020-11-30,9,18.0,
100290135,2020-12-31,4,18.33333333333333,
100290135,2021-01-31,13,9.333333333333334,
100290135,2021-02-28,24,8.666666666666666,
100290135,2021-03-31,37,13.666666666666664,
100290135,2021-04-30,10,24.66666666666667,
100290135,2021-05-31,15,23.66666666666667,
100290135,2021-06-30,1,20.666666666666668,
100290135,2021-07-31,21,8.666666666666666,
100290135,2021-08-31,57,12.333333333333336,
100290135,2021-09-30,6,26.33333333333333,
100290135,2021-10-31,17,28.0,
100290135,2021-11-30,30,26.66666666666667,13.918610572814941
100290135,2021-12-31,48,17.666666666666668,14.83834457397461
100290135,2022-01-31,11,31.66666666666667,13.362774848937988
100290154,2020-02-29,32,,
100290154,2020-03-31,16,,
100290154,2020-04-30,28,,
100290154,2020-05-31,35,25.33333333333333,
100290154,2020-06-30,53,26.33333333333333,
100290154,2020-07-31,14,38.66666666666666,
100290154,2020-08-31,10,34.0,
100290154,2020-09-30,6,25.66666666666667,
100290154,2020-10-31,3,10.0,
100290154,2020-11-30,13,6.333333333333332,
100290154,2020-12-31,8,7.333333333333332,
100290154,2021-01-31,27,8.0,
100290154,2021-02-28,25,16.0,
100290154,2021-03-31,7,20.0,
100290154,2021-04-30,6,19.666666666666668,
100290154,2021-05-31,11,12.666666666666664,
100290154,2021-06-30,27,8.0,
100290154,2021-07-31,19,14.666666666666664,
100290154,2021-08-31,21,19.0,
100290154,2021-09-30,0,22.33333333333333,
100290154,2021-10-31,7,13.333333333333336,
100290154,2021-11-30,26,9.333333333333334,19.19622802734375
100290154,2021-12-31,23,11.0,14.689428329467773
100290154,2022-01-31,16,18.666666666666668,15.498859405517578
100290193,2020-02-29,5,,
100290193,2020-03-31,9,,
100290193,2020-04-30,9,,
100290193,2020-05-31,8,7.666666666666668,
100290193,2020-06-30,18,8.666666666666666,
100290193,2020-07-31,34,11.666666666666664,
100290193,2020-08-31,5,20.0,
100290193,2020-09-30,20,19.0,
100290193,2020-10-31,30,19.666666666666668,
100290193,2020-11-30,1,18.33333333333333,
100290193,2020-12-31,5,17.0,
100290193,2021-01-31,11,12.0,
100290193,2021-02-28,4,5.666666666666668,
100290193,2021-03-31,10,6.666666666666668,
100290193,2021-04-30,45,8.333333333333334,
100290193,2021-05-31,7,19.666666666666668,
100290193,2021-06-30,33,20.666666666666668,
100290193,2021-07-31,19,28.33333333333333,
100290193,2021-08-31,11,19.666666666666668,
100290193,2021-09-30,31,21.0,
100290193,2021-10-31,4,20.33333333333333,
100290193,2021-11-30,37,15.333333333333336,13.157584190368652
100290193,2021-12-31,16,24.0,14.220499038696289
100290193,2022-01-31,0,19.0,16.997304916381836
100290196,2020-02-29,31,,
100290196,2020-03-31,0,,
100290196,2020-04-30,22,,
100290196,2020-05-31,28,17.666666666666668,
100290196,2020-06-30,57,16.666666666666668,
100290196,2020-07-31,27,35.666666666666664,
100290196,2020-08-31,4,37.333333333333336,
100290196,2020-09-30,39,29.33333333333333,
100290196,2020-10-31,58,23.33333333333333,
100290196,2020-11-30,5,33.666666666666664,
100290196,2020-12-31,3,34.0,
100290196,2021-01-31,15,22.0,
100290196,2021-02-28,14,7.666666666666668,
100290196,2021-03-31,9,10.666666666666666,
100290196,2021-04-30,2,12.666666666666664,
100290196,2021-05-31,45,8.333333333333334,
100290196,2021-06-30,2,18.666666666666668,
100290196,2021-07-31,28,16.333333333333332,
100290196,2021-08-31,20,25.0,
100290196,2021-09-30,50,16.666666666666668,
100290196,2021-10-31,34,32.666666666666664,
100290196,2021-11-30,34,34.666666666666664,14.857176780700684
100290196,2021-12-31,2,39.333333333333336,20.191329956054688
100290196,2022-01-31,19,23.33333333333333,21.34126091003418
100290199,2020-02-29,11,,
100290199,2020-03-31,26,,
100290199,2020-04-30,11,,
100290199,2020-05-31,15,16.0,
100290199,2020-06-30,3,17.333333333333332,
100290199,2020-07-31,33,9.666666666666666,
100290199,2020-08-31,37,17.0,
100290199,2020-09-30,4,24.33333333333333,
100290199,2020-10-31,37,24.66666666666667,
100290199,2020-11-30,12,26.0,
100290199,2020-12-31,8,17.666666666666668,
100290199,2021-01-31,10,19.0,
100290199,2021-02-28,19,10.0,
100290199,2021-03-31,11,12.333333333333336,
100290199,2021-04-30,1,13.333333333333336,
100290199,2021-05-31,14,10.333333333333334,
100290199,2021-06-30,15,8.666666666666666,
100290199,2021-07-31,2,10.0,
100290199,2021-08-31,16,10.333333333333334,
100290199,2021-09-30,30,11.0,
100290199,2021-10-31,3,16.0,
100290199,2021-11-30,0,16.333333333333332,16.613161087036133
100290199,2021-12-31,49,11.0,15.738164901733398
100290199,2022-01-31,21,17.333333333333332,15.679162979125977
100290205,2020-02-29,25,,
100290205,2020-03-31,32,,
100290205,2020-04-30,19,,
100290205,2020-05-31,29,25.33333333333333,
100290205,2020-06-30,71,26.66666666666667,
100290205,2020-07-31,29,39.66666666666666,
100290205,2020-08-31,15,43.0,
100290205,2020-09-30,9,38.333333333333336,
100290205,2020-10-31,43,17.666666666666668,
100290205,2020-11-30,12,22.33333333333333,
100290205,2020-12-31,5,21.33333333333333,
100290205,2021-01-31,50,20.0,
100290205,2021-02-28,19,22.33333333333333,
100290205,2021-03-31,10,24.66666666666667,
100290205,2021-04-30,4,26.33333333333333,
100290205,2021-05-31,7,11.0,
100290205,2021-06-30,3,7.0,
100290205,2021-07-31,41,4.666666666666667,
100290205,2021-08-31,27,17.0,
100290205,2021-09-30,47,23.66666666666667,
100290205,2021-10-31,16,38.333333333333336,
100290205,2021-11-30,4,30.0,24.99696159362793
100290205,2021-12-31,9,22.33333333333333,21.322486877441406
100290205,2022-01-31,6,9.666666666666666,22.599536895751953
100290211,2020-02-29,3,,
100290211,2020-03-31,14,,
100290211,2020-04-30,29,,
100290211,2020-05-31,3,15.333333333333336,
100290211,2020-06-30,19,15.333333333333336,
100290211,2020-07-31,12,17.0,
100290211,2020-08-31,22,11.333333333333336,
100290211,2020-09-30,37,17.666666666666668,
100290211,2020-10-31,8,23.66666666666667,
100290211,2020-11-30,25,22.33333333333333,
100290211,2020-12-31,15,23.33333333333333,
100290211,2021-01-31,43,16.0,
100290211,2021-02-28,9,27.66666666666667,
100290211,2021-03-31,25,22.33333333333333,
100290211,2021-04-30,6,25.66666666666667,
100290211,2021-05-31,14,13.333333333333336,
100290211,2021-06-30,12,15.0,
100290211,2021-07-31,65,10.666666666666666,
100290211,2021-08-31,22,30.33333333333333,
100290211,2021-09-30,36,33.0,
100290211,2021-10-31,35,41.0,
100290211,2021-11-30,32,31.0,24.157691955566406
100290211,2021-12-31,14,34.333333333333336,16.599180221557617
100290211,2022-01-31,4,27.0,15.553017616271973
100320046,2020-02-29,49,,
100320046,2020-03-31,27,,
100320046,2020-04-30,14,,
100320046,2020-05-31,40,30.0,
100320046,2020-06-30,29,27.0,
100320046,2020-07-31,34,27.66666666666667,
100320046,2020-08-31,32,34.333333333333336,
100320046,2020-09-30,37,31.66666666666667,
100320046,2020-10-31,31,34.333333333333336,
100320046,2020-11-30,15,33.333333333333336,
100320046,2020-12-31,38,27.66666666666667,
100320046,2021-01-31,13,28.0,
100320046,2021-02-28,6,22.0,
100320046,2021-03-31,31,19.0,
100320046,2021-04-30,3,16.666666666666668,
100320046,2021-05-31,14,13.333333333333336,
100320046,2021-06-30,8,16.0,
100320046,2021-07-31,64,8.333333333333334,
100320046,2021-08-31,3,28.66666666666667,
100320046,2021-09-30,6,25.0,
100320046,2021-10-31,19,24.33333333333333,
100320046,2021-11-30,30,9.333333333333334,26.01581573486328
100320046,2021-12-31,32,18.33333333333333,25.932933807373047
100320046,2022-01-31,45,27.0,17.332216262817383
100330027,2020-02-29,11,,
100330027,2020-03-31,32,,
100330027,2020-04-30,5,,
100330027,2020-05-31,2,16.0,
100330027,2020-06-30,6,13.0,
100330027,2020-07-31,41,4.333333333333333,
100330027,2020-08-31,28,16.333333333333332,
100330027,2020-09-30,16,25.0,
100330027,2020-10-31,13,28.33333333333333,
100330027,2020-11-30,12,19.0,
100330027,2020-12-31,47,13.666666666666664,
100330027,2021-01-31,5,24.0,
100330027,2021-02-28,34,21.33333333333333,
100330027,2021-03-31,2,28.66666666666667,
100330027,2021-04-30,21,13.666666666666664,
100330027,2021-05-31,19,19.0,
100330027,2021-06-30,30,14.0,
100330027,2021-07-31,27,23.33333333333333,
100330027,2021-08-31,8,25.33333333333333,
100330027,2021-09-30,31,21.66666666666667,
100330027,2021-10-31,48,22.0,
100330027,2021-11-30,0,29.0,21.86934471130371
100330027,2021-12-31,31,26.33333333333333,20.6483154296875
100330027,2022-01-31,15,26.33333333333333,17.91031265258789
100330028,2020-02-29,49,,
100330028,2020-03-31,25,,
100330028,2020-04-30,45,,
100330028,2020-05-31,2,39.66666666666666,
100330028,2020-06-30,62,24.0,
100330028,2020-07-31,16,36.333333333333336,
100330028,2020-08-31,36,26.66666666666667,
100330028,2020-09-30,15,38.0,
100330028,2020-10-31,25,22.33333333333333,
100330028,2020-11-30,52,25.33333333333333,
100330028,2020-12-31,2,30.66666666666667,
100330028,2021-01-31,1,26.33333333333333,
100330028,2021-02-28,0,18.33333333333333,
100330028,2021-03-31,5,1.0,
100330028,2021-04-30,25,2.0,
100330028,2021-05-31,16,10.0,
100330028,2021-06-30,7,15.333333333333336,
100330028,2021-07-31,13,16.0,
100330028,2021-08-31,20,12.0,
100330028,2021-09-30,38,13.333333333333336,
100330028,2021-10-31,6,23.66666666666667,
100330028,2021-11-30,6,21.33333333333333,20.386398315429688
100330028,2021-12-31,31,16.666666666666668,20.57032585144043
100330028,2022-01-31,33,14.333333333333336,25.286279678344727
100330077,2020-02-29,6,,
100330077,2020-03-31,6,,
100330077,2020-04-30,22,,
100330077,2020-05-31,19,11.333333333333336,
100330077,2020-06-30,21,15.666666666666664,
100330077,2020-07-31,5,20.666666666666668,
100330077,2020-08-31,6,15.0,
100330077,2020-09-30,9,10.666666666666666,
100330077,2020-10-31,17,6.666666666666668,
100330077,2020-11-30,18,10.666666666666666,
100330077,2020-12-31,34,14.666666666666664,
100330077,2021-01-31,20,23.0,
100330077,2021-02-28,8,24.0,
100330077,2021-03-31,8,20.666666666666668,
100330077,2021-04-30,18,12.0,
100330077,2021-05-31,28,11.333333333333336,
100330077,2021-06-30,41,18.0,
100330077,2021-07-31,19,29.0,
100330077,2021-08-31,18,29.33333333333333,
100330077,2021-09-30,19,26.0,
100330077,2021-10-31,43,18.666666666666668,
100330077,2021-11-30,27,26.66666666666667,19.244253158569336
100330077,2021-12-31,0,29.66666666666667,17.078638076782227
100330077,2022-01-31,3,23.33333333333333,13.681864738464355
100330089,2020-02-29,31,,
100330089,2020-03-31,41,,
100330089,2020-04-30,3,,
100330089,2020-05-31,2,25.0,
100330089,2020-06-30,14,15.333333333333336,
100330089,2020-07-31,0,6.333333333333332,
100330089,2020-08-31,5,5.333333333333333,
100330089,2020-09-30,10,6.333333333333332,
100330089,2020-10-31,24,5.0,
100330089,2020-11-30,14,13.0,
100330089,2020-12-31,11,16.0,
100330089,2021-01-31,4,16.333333333333332,
100330089,2021-02-28,14,9.666666666666666,
100330089,2021-03-31,10,9.666666666666666,
100330089,2021-04-30,4,9.333333333333334,
100330089,2021-05-31,25,9.333333333333334,
100330089,2021-06-30,13,13.0,
100330089,2021-07-31,21,14.0,
100330089,2021-08-31,23,19.666666666666668,
100330089,2021-09-30,32,19.0,
100330089,2021-10-31,2,25.33333333333333,
100330089,2021-11-30,2,19.0,15.629148483276367
100330089,2021-12-31,20,12.0,13.820751190185547
100330089,2022-01-31,4,8.0,17.078205108642578
100330095,2020-02-29,9,,
100330095,2020-03-31,8,,
100330095,2020-04-30,40,,
100330095,2020-05-31,19,19.0,
100330095,2020-06-30,22,22.33333333333333,
100330095,2020-07-31,5,27.0,
100330095,2020-08-31,34,15.333333333333336,
100330095,2020-09-30,26,20.33333333333333,
100330095,2020-10-31,10,21.66666666666667,
100330095,2020-11-30,96,23.33333333333333,
100330095,2020-12-31,14,44.0,
100330095,2021-01-31,39,40.0,
100330095,2021-02-28,10,49.66666666666666,
100330095,2021-03-31,1,21.0,
100330095,2021-04-30,5,16.666666666666668,
100330095,2021-05-31,4,5.333333333333333,
100330095,2021-06-30,4,3.333333333333333,
100330095,2021-07-31,33,4.333333333333333,
100330095,2021-08-31,5,13.666666666666664,
100330095,2021-09-30,11,14.0,
100330095,2021-10-31,7,16.333333333333332,
100330095,2021-11-30,43,7.666666666666668,19.726970672607422
100330095,2021-12-31,62,20.33333333333333,17.020854949951172
100330095,2022-01-31,29,37.333333333333336,18.208423614501953
100330161,2020-02-29,13,,
100330161,2020-03-31,37,,
100330161,2020-04-30,6,,
100330161,2020-05-31,32,18.666666666666668,
100330161,2020-06-30,45,25.0,
100330161,2020-07-31,0,27.66666666666667,
100330161,2020-08-31,33,25.66666666666667,
100330161,2020-09-30,60,26.0,
100330161,2020-10-31,37,31.0,
100330161,2020-11-30,11,43.33333333333334,
100330161,2020-12-31,2,36.0,
100330161,2021-01-31,10,16.666666666666668,
100330161,2021-02-28,56,7.666666666666668,
100330161,2021-03-31,32,22.66666666666667,
100330161,2021-04-30,2,32.666666666666664,
100330161,2021-05-31,24,30.0,
100330161,2021-06-30,6,19.33333333333333,
100330161,2021-07-31,11,10.666666666666666,
100330161,2021-08-31,15,13.666666666666664,
100330161,2021-09-30,9,10.666666666666666,
100330161,2021-10-31,17,11.666666666666664,
100330161,2021-11-30,54,13.666666666666664,19.7950382232666
100330161,2021-12-31,10,26.66666666666667,30.296594619750977
100330161,2022-01-31,16,27.0,23.988304138183594
100330165,2020-02-29,5,,
100330165,2020-03-31,40,,
100330165,2020-04-30,35,,
100330165,2020-05-31,28,26.66666666666667,
100330165,2020-06-30,17,34.333333333333336,
100330165,2020-07-31,44,26.66666666666667,
100330165,2020-08-31,0,29.66666666666667,
100330165,2020-09-30,1,20.33333333333333,
100330165,2020-10-31,3,15.0,
100330165,2020-11-30,20,1.3333333333333333,
100330165,2020-12-31,9,8.0,
100330165,2021-01-31,10,10.666666666666666,
100330165,2021-02-28,3,13.0,
100330165,2021-03-31,6,7.333333333333332,
100330165,2021-04-30,4,6.333333333333332,
100330165,2021-05-31,16,4.333333333333333,
100330165,2021-06-30,8,8.666666666666666,
100330165,2021-07-31,43,9.333333333333334,
100330165,2021-08-31,17,22.33333333333333,
100330165,2021-09-30,10,22.66666666666667,
100330165,2021-10-31,3,23.33333333333333,
100330165,2021-11-30,2,10.0,14.620621681213379
100330165,2021-12-31,11,5.0,14.379847526550293
100330165,2022-01-31,13,5.333333333333333,14.331381797790527
100330176,2020-02-29,40,,
100330176,2020-03-31,0,,
100330176,2020-04-30,32,,
100330176,2020-05-31,6,24.0,
100330176,2020-06-30,23,12.666666666666664,
100330176,2020-07-31,6,20.33333333333333,
100330176,2020-08-31,17,11.666666666666664,
100330176,2020-09-30,69,15.333333333333336,
100330176,2020-10-31,11,30.66666666666667,
100330176,2020-11-30,9,32.333333333333336,
100330176,2020-12-31,2,29.66666666666667,
100330176,2021-01-31,34,7.333333333333332,
100330176,2021-02-28,30,15.0,
100330176,2021-03-31,34,22.0,
100330176,2021-04-30,14,32.666666666666664,
100330176,2021-05-31,12,26.0,
100330176,2021-06-30,11,20.0,
100330176,2021-07-31,29,12.333333333333336,
100330176,2021-08-31,4,17.333333333333332,
100330176,2021-09-30,15,14.666666666666664,
100330176,2021-10-31,3,16.0,
100330176,2021-11-30,30,7.333333333333332,22.297569274902344
100330176,2021-12-31,0,16.0,21.456716537475586
100330176,2022-01-31,4,11.0,17.53607177734375
100330178,2020-02-29,12,,
100330178,2020-03-31,5,,
100330178,2020-04-30,2,,
100330178,2020-05-31,15,6.333333333333332,
